Ligand,Energy,Label
decoys_07827_REMARKName=ZINC08741583,-10.7,decoy
decoys_02684_REMARKName=ZINC36660363,-9.45,decoy
decoys_03295_REMARKName=ZINC51052682,-9.06,decoy
decoys_08165_REMARKName=ZINC08209540,-9.77,decoy
decoys_03866_REMARKName=ZINC63872254,-10.92,decoy
decoys_00603_REMARKName=ZINC40981121,-10.4,decoy
actives_00203_REMARKName=CHEMBL558752,-9.55,active
decoys_00135_REMARKName=ZINC08199511,-7.39,decoy
decoys_03621_REMARKName=ZINC39603421,-7.99,decoy
decoys_09282_REMARKName=ZINC39354538,-10.29,decoy
decoys_04285_REMARKName=ZINC09795190,-9.24,decoy
actives_00168_REMARKName=CHEMBL254966,-12.76,active
decoys_05164_REMARKName=ZINC41585413,-11.12,decoy
decoys_02396_REMARKName=ZINC36637726,-11.44,decoy
decoys_02819_REMARKName=ZINC01086203,-8.74,decoy
decoys_02559_REMARKName=ZINC39711108,-11.36,decoy
decoys_04579_REMARKName=ZINC51755058,-8.29,decoy
decoys_01603_REMARKName=ZINC39674722,-10.33,decoy
decoys_00614_REMARKName=ZINC59016296,-11.41,decoy
decoys_06522_REMARKName=ZINC13282106,-9.73,decoy
decoys_06659_REMARKName=ZINC21220888,-10.56,decoy
decoys_04878_REMARKName=ZINC08187835,-9.76,decoy
decoys_02735_REMARKName=ZINC20410924,-12.86,decoy
decoys_02726_REMARKName=ZINC06244852,-12.26,decoy
decoys_00424_REMARKName=ZINC06443580,-10.43,decoy
decoys_06706_REMARKName=ZINC17345768,-9.73,decoy
decoys_06184_REMARKName=ZINC02152692,-10.09,decoy
decoys_05454_REMARKName=ZINC64674483,-10.2,decoy
decoys_07366_REMARKName=ZINC25156160,-9.15,decoy
decoys_01621_REMARKName=ZINC13388262,-12.45,decoy
decoys_04519_REMARKName=ZINC12479734,-9.88,decoy
decoys_03215_REMARKName=ZINC28927028,-8.36,decoy
decoys_01779_REMARKName=ZINC36206494,-10.29,decoy
decoys_04766_REMARKName=ZINC34788833,-8.98,decoy
decoys_04908_REMARKName=ZINC34835445,-10.32,decoy
decoys_08200_REMARKName=ZINC15412204,-8.69,decoy
decoys_03501_REMARKName=ZINC49527055,-8.2,decoy
decoys_01066_REMARKName=ZINC63572660,-8.55,decoy
decoys_08473_REMARKName=ZINC35685648,-9.89,decoy
decoys_06168_REMARKName=ZINC39483488,-11.64,decoy
decoys_08977_REMARKName=ZINC33923920,-11.51,decoy
decoys_02408_REMARKName=ZINC38837789,-10.42,decoy
decoys_04273_REMARKName=ZINC07283327,-9.81,decoy
decoys_02938_REMARKName=ZINC19202149,-10.02,decoy
decoys_03430_REMARKName=ZINC15044832,-10.0,decoy
decoys_01327_REMARKName=ZINC38517698,-10.16,decoy
decoys_00658_REMARKName=ZINC35188699,-11.05,decoy
decoys_03114_REMARKName=ZINC22784487,-9.52,decoy
decoys_01027_REMARKName=ZINC15225440,-10.65,decoy
decoys_07972_REMARKName=ZINC44253351,-10.1,decoy
decoys_05875_REMARKName=ZINC37360561,-9.93,decoy
decoys_06008_REMARKName=ZINC01738407,-11.61,decoy
decoys_03213_REMARKName=ZINC29703483,-10.23,decoy
decoys_00384_REMARKName=ZINC36346804,-9.77,decoy
decoys_07668_REMARKName=ZINC13564732,-10.88,decoy
decoys_09910_REMARKName=ZINC45638172,-10.41,decoy
decoys_00893_REMARKName=ZINC44893183,-8.6,decoy
decoys_04764_REMARKName=ZINC33459292,-10.06,decoy
decoys_07242_REMARKName=ZINC49937478,-9.34,decoy
decoys_08085_REMARKName=ZINC59435026,-10.0,decoy
decoys_00022_REMARKName=ZINC23635386,-9.87,decoy
decoys_06965_REMARKName=ZINC59045465,-10.08,decoy
decoys_09470_REMARKName=ZINC64580402,-11.81,decoy
decoys_07383_REMARKName=ZINC06022899,-10.58,decoy
decoys_06807_REMARKName=ZINC02503807,-9.7,decoy
decoys_08143_REMARKName=ZINC43585144,-8.87,decoy
decoys_00922_REMARKName=ZINC14456422,-8.79,decoy
decoys_00226_REMARKName=ZINC01381887,-10.87,decoy
decoys_01479_REMARKName=ZINC20504063,-10.86,decoy
decoys_01863_REMARKName=ZINC04954519,-9.34,decoy
decoys_06306_REMARKName=ZINC06417173,-10.97,decoy
decoys_06668_REMARKName=ZINC34786746,-11.72,decoy
decoys_00132_REMARKName=ZINC06176848,-11.35,decoy
decoys_04714_REMARKName=ZINC38211846,-10.28,decoy
decoys_05247_REMARKName=ZINC06193568,-11.82,decoy
decoys_00855_REMARKName=ZINC00628875,-8.85,decoy
decoys_09791_REMARKName=ZINC43219006,-10.93,decoy
decoys_07048_REMARKName=ZINC39440785,-8.87,decoy
decoys_01530_REMARKName=ZINC10188126,-11.28,decoy
decoys_05582_REMARKName=ZINC12009935,-12.72,decoy
decoys_04248_REMARKName=ZINC20274146,-9.31,decoy
decoys_01442_REMARKName=ZINC34724712,-12.19,decoy
decoys_02657_REMARKName=ZINC25610352,-9.27,decoy
decoys_04053_REMARKName=ZINC09355860,-10.17,decoy
decoys_06293_REMARKName=ZINC63761237,-11.52,decoy
decoys_08971_REMARKName=ZINC14291571,-8.12,decoy
decoys_03867_REMARKName=ZINC20572554,-7.7,decoy
decoys_08719_REMARKName=ZINC42134658,-7.33,decoy
decoys_04770_REMARKName=ZINC23005482,-9.9,decoy
decoys_08923_REMARKName=ZINC38108894,-7.82,decoy
decoys_00030_REMARKName=ZINC00640122,-9.51,decoy
decoys_06694_REMARKName=ZINC08653410,-10.94,decoy
decoys_07084_REMARKName=ZINC67250985,-8.9,decoy
decoys_01092_REMARKName=ZINC20710003,-10.73,decoy
decoys_06171_REMARKName=ZINC39912273,-9.91,decoy
decoys_09152_REMARKName=ZINC25108300,-10.66,decoy
decoys_04288_REMARKName=ZINC12887356,-11.32,decoy
decoys_02456_REMARKName=ZINC33810630,-10.88,decoy
decoys_02888_REMARKName=ZINC15605169,-9.4,decoy
decoys_04343_REMARKName=ZINC08921131,-9.77,decoy
decoys_09510_REMARKName=ZINC63804034,-9.39,decoy
decoys_05626_REMARKName=ZINC08846804,-9.42,decoy
decoys_03781_REMARKName=ZINC14743719,-10.55,decoy
decoys_04122_REMARKName=ZINC14248972,-10.88,decoy
decoys_07707_REMARKName=ZINC40659367,-10.36,decoy
decoys_00092_REMARKName=ZINC40008194,-10.74,decoy
decoys_01486_REMARKName=ZINC39636248,-9.97,decoy
decoys_03589_REMARKName=ZINC20738931,-9.21,decoy
decoys_01314_REMARKName=ZINC22419264,-10.75,decoy
decoys_00653_REMARKName=ZINC14159203,-11.12,decoy
decoys_09384_REMARKName=ZINC38546390,-9.84,decoy
decoys_08654_REMARKName=ZINC40809545,-8.25,decoy
decoys_08111_REMARKName=ZINC01509118,-10.43,decoy
decoys_06927_REMARKName=ZINC06431019,-9.7,decoy
decoys_07012_REMARKName=ZINC04965600,-8.88,decoy
decoys_01967_REMARKName=ZINC08855476,-6.4,decoy
decoys_00025_REMARKName=ZINC28565744,-9.66,decoy
decoys_03246_REMARKName=ZINC64754769,-9.2,decoy
decoys_08479_REMARKName=ZINC36378619,-8.95,decoy
decoys_03584_REMARKName=ZINC00849625,-9.4,decoy
decoys_00756_REMARKName=ZINC08967873,-10.43,decoy
decoys_01798_REMARKName=ZINC63281273,-9.59,decoy
decoys_00426_REMARKName=ZINC06444132,-12.67,decoy
decoys_05541_REMARKName=ZINC27489251,-8.44,decoy
decoys_02534_REMARKName=ZINC02474660,-9.52,decoy
decoys_00262_REMARKName=ZINC39711162,-11.31,decoy
decoys_00826_REMARKName=ZINC39695104,-10.6,decoy
decoys_05888_REMARKName=ZINC40687301,-9.71,decoy
decoys_06268_REMARKName=ZINC38902829,-11.13,decoy
decoys_04902_REMARKName=ZINC09850824,-11.13,decoy
decoys_06403_REMARKName=ZINC36618848,-9.63,decoy
decoys_03453_REMARKName=ZINC40645200,-11.25,decoy
decoys_07525_REMARKName=ZINC39612670,-10.64,decoy
decoys_02880_REMARKName=ZINC13981435,-10.12,decoy
decoys_05583_REMARKName=ZINC12486641,-9.1,decoy
decoys_01700_REMARKName=ZINC20176244,-8.12,decoy
decoys_04646_REMARKName=ZINC21658210,-10.66,decoy
decoys_03078_REMARKName=ZINC05081711,-8.61,decoy
actives_00170_REMARKName=CHEMBL78779,-8.71,active
decoys_02532_REMARKName=ZINC65750137,-8.29,decoy
decoys_03958_REMARKName=ZINC23845106,-9.27,decoy
decoys_08105_REMARKName=ZINC66867165,-9.78,decoy
decoys_02359_REMARKName=ZINC64392125,-10.34,decoy
decoys_03450_REMARKName=ZINC39350807,-10.45,decoy
decoys_02805_REMARKName=ZINC63372207,-9.76,decoy
decoys_03055_REMARKName=ZINC39534439,-10.15,decoy
decoys_04121_REMARKName=ZINC13145619,-11.5,decoy
decoys_04409_REMARKName=ZINC39628434,-9.34,decoy
decoys_06515_REMARKName=ZINC60318920,-11.09,decoy
decoys_04116_REMARKName=ZINC10186973,-10.58,decoy
decoys_00655_REMARKName=ZINC32957704,-10.32,decoy
decoys_10078_REMARKName=ZINC39362761,-10.5,decoy
decoys_01197_REMARKName=ZINC15643107,-10.78,decoy
decoys_01159_REMARKName=ZINC48654002,-8.76,decoy
decoys_07785_REMARKName=ZINC13368716,-11.36,decoy
decoys_08592_REMARKName=ZINC30342861,-7.06,decoy
decoys_09806_REMARKName=ZINC09292882,-8.43,decoy
decoys_09447_REMARKName=ZINC02889958,-9.69,decoy
decoys_00329_REMARKName=ZINC01375285,-12.62,decoy
decoys_07292_REMARKName=ZINC13118410,-7.77,decoy
decoys_06338_REMARKName=ZINC37350109,-8.64,decoy
decoys_08283_REMARKName=ZINC08927194,-10.1,decoy
decoys_08351_REMARKName=ZINC12659571,-10.68,decoy
decoys_06369_REMARKName=ZINC18063651,-11.7,decoy
decoys_07513_REMARKName=ZINC35291668,-9.54,decoy
decoys_07845_REMARKName=ZINC14667616,-11.86,decoy
decoys_07470_REMARKName=ZINC38705624,-11.24,decoy
decoys_00258_REMARKName=ZINC39710611,-11.77,decoy
decoys_05176_REMARKName=ZINC06161922,-12.78,decoy
decoys_07943_REMARKName=ZINC06993203,-8.84,decoy
decoys_01075_REMARKName=ZINC02399277,-11.09,decoy
decoys_03317_REMARKName=ZINC08299736,-10.07,decoy
decoys_08336_REMARKName=ZINC04044900,-10.89,decoy
decoys_02812_REMARKName=ZINC39510359,-8.0,decoy
decoys_07938_REMARKName=ZINC04121319,-8.93,decoy
decoys_09172_REMARKName=ZINC39775476,-10.85,decoy
decoys_08571_REMARKName=ZINC00522562,-7.37,decoy
decoys_00748_REMARKName=ZINC04177780,-11.0,decoy
decoys_04404_REMARKName=ZINC23337876,-8.6,decoy
decoys_00549_REMARKName=ZINC06860636,-8.61,decoy
decoys_07615_REMARKName=ZINC12570345,-8.93,decoy
decoys_07747_REMARKName=ZINC09345293,-9.07,decoy
decoys_04895_REMARKName=ZINC63896826,-10.4,decoy
decoys_02331_REMARKName=ZINC35747115,-9.91,decoy
decoys_01021_REMARKName=ZINC03771004,-8.97,decoy
decoys_04797_REMARKName=ZINC39532624,-11.53,decoy
decoys_06922_REMARKName=ZINC02366391,-8.94,decoy
decoys_06468_REMARKName=ZINC00781091,-10.45,decoy
decoys_02288_REMARKName=ZINC63271361,-9.27,decoy
decoys_06834_REMARKName=ZINC23951917,-9.37,decoy
decoys_07753_REMARKName=ZINC36691949,-10.84,decoy
decoys_07062_REMARKName=ZINC49167038,-7.75,decoy
decoys_08875_REMARKName=ZINC43069408,-7.14,decoy
actives_00217_REMARKName=CHEMBL1213925,-10.32,active
decoys_07769_REMARKName=ZINC65318960,-12.36,decoy
decoys_00365_REMARKName=ZINC33154969,-10.32,decoy
decoys_01332_REMARKName=ZINC39380788,-11.48,decoy
decoys_00526_REMARKName=ZINC13027536,-10.3,decoy
decoys_09305_REMARKName=ZINC08696051,-11.02,decoy
decoys_07057_REMARKName=ZINC45344650,-9.66,decoy
decoys_06252_REMARKName=ZINC03288650,-8.89,decoy
decoys_00643_REMARKName=ZINC20527717,-10.99,decoy
decoys_03281_REMARKName=ZINC07018475,-8.1,decoy
decoys_03148_REMARKName=ZINC12041715,-10.5,decoy
decoys_06732_REMARKName=ZINC40645377,-12.02,decoy
decoys_08618_REMARKName=ZINC65463613,-9.1,decoy
decoys_03889_REMARKName=ZINC19800664,-7.25,decoy
decoys_08524_REMARKName=ZINC14086685,-8.8,decoy
actives_00121_REMARKName=CHEMBL456350,-10.38,active
decoys_03299_REMARKName=ZINC66206592,-9.76,decoy
decoys_04169_REMARKName=ZINC08759173,-10.9,decoy
decoys_03553_REMARKName=ZINC16649026,-9.03,decoy
decoys_07002_REMARKName=ZINC48422414,-9.32,decoy
decoys_01640_REMARKName=ZINC05545042,-7.18,decoy
decoys_03397_REMARKName=ZINC39674001,-11.22,decoy
decoys_04413_REMARKName=ZINC39628616,-10.23,decoy
decoys_07699_REMARKName=ZINC39685888,-10.83,decoy
decoys_03704_REMARKName=ZINC63872213,-9.3,decoy
decoys_05185_REMARKName=ZINC16613223,-11.13,decoy
decoys_01137_REMARKName=ZINC32109289,-8.57,decoy
decoys_00731_REMARKName=ZINC65301197,-10.2,decoy
decoys_02352_REMARKName=ZINC18123075,-10.26,decoy
decoys_03163_REMARKName=ZINC38596573,-10.01,decoy
decoys_03410_REMARKName=ZINC13489219,-10.24,decoy
decoys_05056_REMARKName=ZINC41607687,-10.12,decoy
decoys_00012_REMARKName=ZINC15555497,-10.2,decoy
decoys_01053_REMARKName=ZINC09308852,-9.12,decoy
decoys_07839_REMARKName=ZINC12465750,-11.05,decoy
decoys_00827_REMARKName=ZINC39696167,-10.81,decoy
decoys_00149_REMARKName=ZINC34757655,-12.56,decoy
decoys_04753_REMARKName=ZINC20663090,-10.2,decoy
decoys_03586_REMARKName=ZINC00849625,-9.56,decoy
decoys_00544_REMARKName=ZINC12714965,-9.83,decoy
decoys_02385_REMARKName=ZINC34947333,-10.62,decoy
decoys_05280_REMARKName=ZINC20032102,-11.05,decoy
decoys_07540_REMARKName=ZINC62038726,-10.64,decoy
decoys_04554_REMARKName=ZINC59804469,-11.15,decoy
decoys_04566_REMARKName=ZINC09187131,-8.46,decoy
decoys_07159_REMARKName=ZINC05461655,-9.65,decoy
decoys_07624_REMARKName=ZINC01434491,-8.92,decoy
decoys_08498_REMARKName=ZINC20728660,-10.13,decoy
decoys_04041_REMARKName=ZINC02324460,-10.72,decoy
decoys_00858_REMARKName=ZINC20977316,-9.21,decoy
decoys_04808_REMARKName=ZINC39653888,-10.56,decoy
decoys_08783_REMARKName=ZINC12456063,-8.09,decoy
decoys_04657_REMARKName=ZINC64166365,-9.09,decoy
decoys_07237_REMARKName=ZINC06239799,-10.39,decoy
decoys_04559_REMARKName=ZINC09312514,-9.57,decoy
decoys_06288_REMARKName=ZINC63573425,-9.85,decoy
decoys_05993_REMARKName=ZINC36597826,-8.93,decoy
decoys_01584_REMARKName=ZINC39628377,-9.57,decoy
decoys_02307_REMARKName=ZINC09102168,-9.51,decoy
decoys_02312_REMARKName=ZINC12041592,-10.02,decoy
decoys_09712_REMARKName=ZINC12175611,-8.88,decoy
decoys_01677_REMARKName=ZINC05194438,-8.48,decoy
decoys_02502_REMARKName=ZINC06896812,-9.41,decoy
decoys_05389_REMARKName=ZINC23402527,-8.32,decoy
decoys_03337_REMARKName=ZINC39670991,-10.2,decoy
decoys_00765_REMARKName=ZINC39655884,-10.24,decoy
decoys_07401_REMARKName=ZINC25598480,-8.7,decoy
decoys_02495_REMARKName=ZINC36865321,-7.37,decoy
decoys_02763_REMARKName=ZINC12469794,-10.99,decoy
decoys_03613_REMARKName=ZINC25507318,-8.37,decoy
decoys_05766_REMARKName=ZINC03670531,-8.45,decoy
decoys_08410_REMARKName=ZINC35233126,-7.85,decoy
decoys_07738_REMARKName=ZINC33250619,-11.76,decoy
decoys_08705_REMARKName=ZINC44245375,-8.2,decoy
decoys_00320_REMARKName=ZINC00922685,-11.27,decoy
decoys_07414_REMARKName=ZINC50588257,-8.32,decoy
decoys_08792_REMARKName=ZINC62875830,-7.6,decoy
decoys_05975_REMARKName=ZINC16026128,-10.37,decoy
decoys_01360_REMARKName=ZINC13499612,-12.01,decoy
decoys_02429_REMARKName=ZINC10041932,-11.42,decoy
decoys_09519_REMARKName=ZINC67187149,-9.96,decoy
decoys_02874_REMARKName=ZINC12502746,-9.64,decoy
actives_00227_REMARKName=CHEMBL1076541,-11.22,active
decoys_07619_REMARKName=ZINC14199292,-9.65,decoy
decoys_02858_REMARKName=ZINC58647351,-11.57,decoy
decoys_09541_REMARKName=ZINC24474651,-10.44,decoy
decoys_02047_REMARKName=ZINC14468030,-10.83,decoy
decoys_08713_REMARKName=ZINC50701661,-7.19,decoy
decoys_02509_REMARKName=ZINC44602677,-8.06,decoy
decoys_01073_REMARKName=ZINC08453286,-10.65,decoy
decoys_02900_REMARKName=ZINC16766087,-8.22,decoy
decoys_04691_REMARKName=ZINC19313137,-12.5,decoy
decoys_07311_REMARKName=ZINC42015243,-8.52,decoy
decoys_00441_REMARKName=ZINC33937065,-11.68,decoy
decoys_08371_REMARKName=ZINC22238347,-10.88,decoy
decoys_01629_REMARKName=ZINC64164923,-9.87,decoy
decoys_09337_REMARKName=ZINC36595400,-10.19,decoy
decoys_09467_REMARKName=ZINC39653509,-10.58,decoy
decoys_07940_REMARKName=ZINC04538058,-9.19,decoy
decoys_05006_REMARKName=ZINC63584604,-10.68,decoy
decoys_00923_REMARKName=ZINC24416511,-8.98,decoy
decoys_04822_REMARKName=ZINC39686661,-9.57,decoy
decoys_00581_REMARKName=ZINC21076306,-9.85,decoy
decoys_07575_REMARKName=ZINC10367316,-11.39,decoy
decoys_05733_REMARKName=ZINC58008404,-9.77,decoy
decoys_03505_REMARKName=ZINC43235508,-7.59,decoy
decoys_03066_REMARKName=ZINC38739638,-11.15,decoy
decoys_08129_REMARKName=ZINC36377897,-8.63,decoy
actives_00136_REMARKName=CHEMBL199006,-8.84,active
decoys_07937_REMARKName=ZINC64713973,-11.21,decoy
decoys_01278_REMARKName=ZINC59258594,-9.91,decoy
decoys_07831_REMARKName=ZINC09077161,-10.91,decoy
decoys_06606_REMARKName=ZINC36005432,-9.92,decoy
decoys_09753_REMARKName=ZINC09451528,-10.18,decoy
decoys_05808_REMARKName=ZINC27667417,-10.39,decoy
decoys_03422_REMARKName=ZINC44861231,-7.79,decoy
decoys_09695_REMARKName=ZINC07806010,-8.94,decoy
decoys_08439_REMARKName=ZINC57847440,-7.21,decoy
actives_00021_REMARKName=CHEMBL478190,-10.89,active
decoys_03926_REMARKName=ZINC05447866,-8.58,decoy
decoys_05383_REMARKName=ZINC39837813,-9.17,decoy
decoys_03654_REMARKName=ZINC67460229,-8.52,decoy
decoys_09478_REMARKName=ZINC39665750,-9.59,decoy
decoys_06073_REMARKName=ZINC04588686,-9.41,decoy
decoys_04361_REMARKName=ZINC14656570,-9.85,decoy
decoys_05692_REMARKName=ZINC11114721,-9.78,decoy
decoys_08676_REMARKName=ZINC65167915,-8.23,decoy
decoys_08433_REMARKName=ZINC52803689,-8.79,decoy
decoys_08925_REMARKName=ZINC39358245,-7.71,decoy
decoys_08653_REMARKName=ZINC40554297,-8.74,decoy
decoys_01227_REMARKName=ZINC40650203,-10.58,decoy
decoys_00492_REMARKName=ZINC38752269,-11.28,decoy
decoys_03328_REMARKName=ZINC12990105,-9.84,decoy
decoys_01973_REMARKName=ZINC36264148,-7.8,decoy
decoys_07236_REMARKName=ZINC00639809,-9.07,decoy
decoys_02034_REMARKName=ZINC35280268,-7.23,decoy
decoys_03361_REMARKName=ZINC63478477,-11.22,decoy
decoys_06009_REMARKName=ZINC54613933,-10.3,decoy
decoys_02205_REMARKName=ZINC20557910,-8.62,decoy
decoys_04946_REMARKName=ZINC40013905,-9.89,decoy
decoys_00210_REMARKName=ZINC36582848,-9.79,decoy
decoys_05687_REMARKName=ZINC09419547,-8.76,decoy
decoys_00145_REMARKName=ZINC08920898,-11.49,decoy
decoys_08091_REMARKName=ZINC40267107,-8.12,decoy
decoys_08503_REMARKName=ZINC01807616,-9.33,decoy
decoys_03812_REMARKName=ZINC16525438,-9.94,decoy
decoys_05902_REMARKName=ZINC63547063,-10.59,decoy
decoys_09514_REMARKName=ZINC64215323,-10.02,decoy
decoys_01977_REMARKName=ZINC37581208,-9.11,decoy
decoys_05820_REMARKName=ZINC39652778,-12.08,decoy
decoys_08146_REMARKName=ZINC45023776,-8.82,decoy
decoys_06261_REMARKName=ZINC02247784,-9.44,decoy
decoys_04176_REMARKName=ZINC12503429,-9.24,decoy
decoys_04354_REMARKName=ZINC11591780,-9.26,decoy
decoys_08565_REMARKName=ZINC58412087,-7.86,decoy
decoys_08466_REMARKName=ZINC18196092,-9.68,decoy
decoys_08170_REMARKName=ZINC10273624,-9.32,decoy
decoys_07603_REMARKName=ZINC04993886,-9.74,decoy
decoys_08904_REMARKName=ZINC61916147,-7.26,decoy
decoys_06039_REMARKName=ZINC13155753,-10.16,decoy
decoys_08003_REMARKName=ZINC07781391,-8.98,decoy
decoys_06064_REMARKName=ZINC58406462,-9.31,decoy
decoys_03945_REMARKName=ZINC03227166,-7.39,decoy
decoys_07838_REMARKName=ZINC12465186,-11.17,decoy
decoys_01051_REMARKName=ZINC59171022,-8.92,decoy
decoys_05029_REMARKName=ZINC26944941,-12.25,decoy
decoys_00878_REMARKName=ZINC35836162,-8.48,decoy
decoys_07717_REMARKName=ZINC10078875,-10.5,decoy
decoys_05079_REMARKName=ZINC03457720,-10.35,decoy
decoys_02690_REMARKName=ZINC31721919,-9.36,decoy
actives_00013_REMARKName=CHEMBL514536,-9.81,active
decoys_07820_REMARKName=ZINC09812760,-11.31,decoy
decoys_01344_REMARKName=ZINC36207789,-9.73,decoy
decoys_03234_REMARKName=ZINC33939210,-9.24,decoy
decoys_06647_REMARKName=ZINC14470536,-12.27,decoy
decoys_07360_REMARKName=ZINC50006718,-9.63,decoy
decoys_02308_REMARKName=ZINC09102173,-9.55,decoy
decoys_06197_REMARKName=ZINC14472613,-10.72,decoy
decoys_07351_REMARKName=ZINC49421404,-9.21,decoy
decoys_09895_REMARKName=ZINC34782494,-10.26,decoy
decoys_06392_REMARKName=ZINC38610931,-8.97,decoy
actives_00109_REMARKName=CHEMBL247797,-9.4,active
decoys_01667_REMARKName=ZINC39851852,-8.48,decoy
decoys_09078_REMARKName=ZINC63135157,-10.24,decoy
decoys_01037_REMARKName=ZINC04478263,-9.36,decoy
decoys_01353_REMARKName=ZINC09302075,-10.5,decoy
decoys_00468_REMARKName=ZINC15323942,-9.6,decoy
decoys_09463_REMARKName=ZINC44873653,-11.48,decoy
decoys_07472_REMARKName=ZINC13776491,-10.17,decoy
decoys_08598_REMARKName=ZINC39462923,-7.36,decoy
decoys_01252_REMARKName=ZINC21348306,-11.1,decoy
decoys_01969_REMARKName=ZINC67504092,-9.45,decoy
decoys_03161_REMARKName=ZINC09353130,-9.41,decoy
decoys_00743_REMARKName=ZINC16688515,-10.25,decoy
decoys_00208_REMARKName=ZINC36555669,-10.31,decoy
decoys_03971_REMARKName=ZINC50634897,-8.03,decoy
decoys_03254_REMARKName=ZINC41798053,-9.24,decoy
decoys_05351_REMARKName=ZINC15545938,-10.39,decoy
decoys_03183_REMARKName=ZINC63251803,-10.86,decoy
decoys_06289_REMARKName=ZINC33154763,-8.32,decoy
decoys_03727_REMARKName=ZINC15202387,-6.74,decoy
decoys_00834_REMARKName=ZINC15038209,-10.41,decoy
decoys_04337_REMARKName=ZINC03165454,-10.9,decoy
decoys_04943_REMARKName=ZINC40008933,-9.91,decoy
decoys_04264_REMARKName=ZINC36007767,-9.18,decoy
decoys_02235_REMARKName=ZINC40875388,-10.65,decoy
decoys_01261_REMARKName=ZINC20685319,-10.77,decoy
decoys_03871_REMARKName=ZINC65261678,-9.56,decoy
decoys_05814_REMARKName=ZINC39608840,-10.52,decoy
decoys_09715_REMARKName=ZINC14253256,-11.36,decoy
decoys_08048_REMARKName=ZINC67428551,-8.72,decoy
decoys_02997_REMARKName=ZINC20885824,-9.5,decoy
decoys_06669_REMARKName=ZINC34787400,-11.09,decoy
decoys_01926_REMARKName=ZINC36992359,-7.63,decoy
decoys_03550_REMARKName=ZINC09926612,-8.61,decoy
decoys_01814_REMARKName=ZINC28632086,-8.1,decoy
decoys_03508_REMARKName=ZINC43288367,-7.65,decoy
decoys_07817_REMARKName=ZINC39838803,-9.06,decoy
decoys_00460_REMARKName=ZINC06134608,-9.29,decoy
decoys_06713_REMARKName=ZINC22838483,-10.54,decoy
decoys_01502_REMARKName=ZINC39674271,-9.51,decoy
decoys_02986_REMARKName=ZINC12821263,-9.78,decoy
decoys_09054_REMARKName=ZINC22985009,-9.64,decoy
decoys_03783_REMARKName=ZINC19939673,-9.45,decoy
decoys_00543_REMARKName=ZINC36571168,-9.88,decoy
decoys_02395_REMARKName=ZINC36637710,-11.26,decoy
decoys_09396_REMARKName=ZINC40312669,-11.26,decoy
decoys_02028_REMARKName=ZINC08835236,-10.5,decoy
actives_00133_REMARKName=CHEMBL524640,-10.13,active
decoys_05413_REMARKName=ZINC33626771,-11.61,decoy
decoys_09642_REMARKName=ZINC14754613,-9.64,decoy
decoys_06430_REMARKName=ZINC21246136,-10.03,decoy
decoys_09646_REMARKName=ZINC24946886,-8.8,decoy
actives_00093_REMARKName=CHEMBL1091686,-11.96,active
decoys_05078_REMARKName=ZINC42029020,-8.78,decoy
decoys_06798_REMARKName=ZINC63526607,-9.61,decoy
decoys_04717_REMARKName=ZINC39267328,-11.88,decoy
decoys_07305_REMARKName=ZINC55955310,-8.9,decoy
decoys_06113_REMARKName=ZINC04060043,-8.61,decoy
decoys_08194_REMARKName=ZINC30972137,-9.93,decoy
decoys_06985_REMARKName=ZINC20856683,-8.02,decoy
decoys_03625_REMARKName=ZINC39604849,-9.29,decoy
decoys_01626_REMARKName=ZINC63708196,-12.12,decoy
decoys_04788_REMARKName=ZINC15730987,-11.09,decoy
decoys_09495_REMARKName=ZINC42814494,-9.53,decoy
decoys_05023_REMARKName=ZINC39865454,-8.48,decoy
decoys_08691_REMARKName=ZINC19169198,-7.22,decoy
decoys_05664_REMARKName=ZINC36603425,-9.37,decoy
decoys_05749_REMARKName=ZINC16446323,-9.43,decoy
decoys_00106_REMARKName=ZINC18057181,-9.11,decoy
decoys_05266_REMARKName=ZINC33432260,-11.21,decoy
decoys_07168_REMARKName=ZINC09552076,-9.04,decoy
decoys_01114_REMARKName=ZINC40826515,-10.82,decoy
decoys_05438_REMARKName=ZINC39693546,-9.33,decoy
decoys_00933_REMARKName=ZINC43575594,-8.06,decoy
decoys_09917_REMARKName=ZINC59385515,-8.77,decoy
decoys_00137_REMARKName=ZINC13065286,-12.58,decoy
decoys_09163_REMARKName=ZINC39655837,-11.7,decoy
decoys_04418_REMARKName=ZINC39663843,-8.74,decoy
decoys_02833_REMARKName=ZINC21090102,-10.83,decoy
decoys_06179_REMARKName=ZINC02325311,-11.37,decoy
decoys_03840_REMARKName=ZINC25505424,-9.26,decoy
decoys_06682_REMARKName=ZINC54624450,-10.44,decoy
decoys_00561_REMARKName=ZINC59435162,-10.83,decoy
decoys_05001_REMARKName=ZINC00985643,-7.34,decoy
decoys_07767_REMARKName=ZINC24474481,-9.88,decoy
decoys_06205_REMARKName=ZINC16755825,-9.19,decoy
decoys_08754_REMARKName=ZINC31868364,-7.33,decoy
decoys_03339_REMARKName=ZINC39673876,-9.95,decoy
decoys_07509_REMARKName=ZINC24891913,-11.59,decoy
decoys_01185_REMARKName=ZINC02652235,-11.29,decoy
decoys_10052_REMARKName=ZINC12759453,-9.47,decoy
decoys_07287_REMARKName=ZINC35227636,-9.42,decoy
