Ligand,Energy,Label
decoys_06034_REMARKName=ZINC38847419,-9.7,decoy
decoys_02300_REMARKName=ZINC63746816,-8.7,decoy
decoys_01951_REMARKName=ZINC56122885,-10.13,decoy
decoys_04531_REMARKName=ZINC63272278,-8.8,decoy
decoys_01442_REMARKName=ZINC38686284,-11.51,decoy
decoys_01883_REMARKName=ZINC33938521,-9.49,decoy
actives_00188_REMARKName=CHEMBL259982,-10.98,active
decoys_06813_REMARKName=ZINC23700988,-10.04,decoy
decoys_04370_REMARKName=ZINC64348708,-8.58,decoy
decoys_03036_REMARKName=ZINC00925020,-9.29,decoy
decoys_00666_REMARKName=ZINC61368659,-9.53,decoy
decoys_03125_REMARKName=ZINC37425653,-5.47,decoy
decoys_06670_REMARKName=ZINC63281194,-10.16,decoy
decoys_03643_REMARKName=ZINC67501613,-7.93,decoy
decoys_03002_REMARKName=ZINC00719918,-9.11,decoy
actives_00103_REMARKName=CHEMBL228133,-8.6,active
decoys_02609_REMARKName=ZINC25446946,-8.81,decoy
decoys_01746_REMARKName=ZINC00542040,-7.39,decoy
decoys_05676_REMARKName=ZINC28914890,-9.41,decoy
decoys_01052_REMARKName=ZINC39533906,-9.82,decoy
decoys_06707_REMARKName=ZINC35926752,-10.25,decoy
decoys_02386_REMARKName=ZINC38976336,-9.63,decoy
decoys_02491_REMARKName=ZINC34749449,-9.63,decoy
decoys_01863_REMARKName=ZINC12034724,-8.44,decoy
decoys_06544_REMARKName=ZINC36595258,-6.89,decoy
decoys_01004_REMARKName=ZINC53114730,-7.14,decoy
decoys_02616_REMARKName=ZINC33932194,-8.38,decoy
decoys_02947_REMARKName=ZINC34756780,-9.59,decoy
decoys_00334_REMARKName=ZINC58949951,-10.26,decoy
decoys_00969_REMARKName=ZINC13660037,-6.58,decoy
decoys_02216_REMARKName=ZINC39652762,-10.78,decoy
decoys_04118_REMARKName=ZINC40540668,-6.69,decoy
decoys_05026_REMARKName=ZINC43162893,-8.09,decoy
decoys_05557_REMARKName=ZINC04221777,-9.04,decoy
decoys_00349_REMARKName=ZINC00078168,-8.01,decoy
decoys_03371_REMARKName=ZINC08738466,-8.3,decoy
decoys_06281_REMARKName=ZINC67562696,-7.93,decoy
decoys_02064_REMARKName=ZINC63637774,-9.27,decoy
decoys_02173_REMARKName=ZINC49596368,-6.76,decoy
decoys_03820_REMARKName=ZINC09970486,-6.03,decoy
decoys_04032_REMARKName=ZINC62610699,-5.98,decoy
decoys_01429_REMARKName=ZINC34787592,-8.17,decoy
actives_00064_REMARKName=CHEMBL388395,-9.68,active
decoys_00733_REMARKName=ZINC09184762,-7.84,decoy
decoys_00747_REMARKName=ZINC00663467,-9.72,decoy
decoys_05402_REMARKName=ZINC33359079,-8.26,decoy
decoys_02552_REMARKName=ZINC16608646,-8.98,decoy
decoys_01999_REMARKName=ZINC45654469,-8.07,decoy
decoys_05760_REMARKName=ZINC13810793,-7.35,decoy
decoys_06507_REMARKName=ZINC03311320,-9.82,decoy
decoys_00562_REMARKName=ZINC67392685,-8.12,decoy
decoys_04753_REMARKName=ZINC58949603,-8.39,decoy
decoys_02574_REMARKName=ZINC03011275,-7.48,decoy
decoys_05333_REMARKName=ZINC06759413,-8.35,decoy
decoys_05015_REMARKName=ZINC40750754,-5.96,decoy
decoys_03306_REMARKName=ZINC67408038,-9.16,decoy
decoys_05205_REMARKName=ZINC59446227,-9.46,decoy
decoys_04267_REMARKName=ZINC15708095,-9.5,decoy
decoys_06641_REMARKName=ZINC19961976,-9.04,decoy
decoys_01007_REMARKName=ZINC61807559,-7.15,decoy
decoys_05839_REMARKName=ZINC08790668,-9.26,decoy
decoys_05744_REMARKName=ZINC39126708,-6.29,decoy
decoys_03171_REMARKName=ZINC40850537,-8.5,decoy
decoys_03783_REMARKName=ZINC39228003,-9.2,decoy
decoys_00931_REMARKName=ZINC37634375,-6.36,decoy
decoys_04909_REMARKName=ZINC35466129,-5.42,decoy
decoys_06690_REMARKName=ZINC12789688,-8.85,decoy
decoys_03243_REMARKName=ZINC62729866,-7.6,decoy
decoys_01967_REMARKName=ZINC67247197,-7.01,decoy
decoys_03092_REMARKName=ZINC08782413,-9.47,decoy
decoys_01258_REMARKName=ZINC12293432,-9.4,decoy
decoys_00286_REMARKName=ZINC02203124,-8.62,decoy
decoys_02830_REMARKName=ZINC37952013,-7.6,decoy
decoys_04422_REMARKName=ZINC17043337,-8.49,decoy
decoys_01138_REMARKName=ZINC07977729,-7.44,decoy
decoys_03373_REMARKName=ZINC04949730,-8.22,decoy
decoys_05305_REMARKName=ZINC59042240,-7.81,decoy
decoys_02454_REMARKName=ZINC59170526,-9.32,decoy
decoys_05504_REMARKName=ZINC07238870,-8.72,decoy
decoys_06499_REMARKName=ZINC63373667,-8.42,decoy
decoys_05487_REMARKName=ZINC64375925,-9.1,decoy
decoys_05812_REMARKName=ZINC44410834,-6.35,decoy
decoys_02999_REMARKName=ZINC28058680,-9.47,decoy
decoys_05132_REMARKName=ZINC50989477,-8.07,decoy
decoys_06154_REMARKName=ZINC63582073,-8.77,decoy
decoys_00863_REMARKName=ZINC38976078,-10.15,decoy
decoys_02521_REMARKName=ZINC39590231,-8.9,decoy
actives_00087_REMARKName=CHEMBL407504,-7.57,active
actives_00015_REMARKName=CHEMBL534916,-10.61,active
decoys_00536_REMARKName=ZINC41070166,-7.8,decoy
decoys_02649_REMARKName=ZINC20323594,-7.16,decoy
decoys_06043_REMARKName=ZINC63138257,-7.97,decoy
decoys_00995_REMARKName=ZINC43772534,-6.01,decoy
decoys_06721_REMARKName=ZINC39930040,-8.78,decoy
decoys_02612_REMARKName=ZINC33732588,-8.56,decoy
decoys_00390_REMARKName=ZINC63521431,-8.33,decoy
decoys_05854_REMARKName=ZINC23125430,-9.59,decoy
decoys_03647_REMARKName=ZINC04576212,-7.69,decoy
decoys_01565_REMARKName=ZINC13564702,-10.13,decoy
decoys_02755_REMARKName=ZINC20124289,-7.64,decoy
decoys_01743_REMARKName=ZINC67483773,-8.96,decoy
decoys_02966_REMARKName=ZINC41585081,-8.36,decoy
decoys_06083_REMARKName=ZINC36704265,-8.9,decoy
decoys_03751_REMARKName=ZINC12576348,-8.72,decoy
decoys_01326_REMARKName=ZINC34747370,-10.64,decoy
decoys_06629_REMARKName=ZINC02114792,-7.13,decoy
decoys_04554_REMARKName=ZINC39623723,-8.6,decoy
decoys_06867_REMARKName=ZINC15067957,-9.33,decoy
decoys_06898_REMARKName=ZINC04042227,-8.99,decoy
decoys_03365_REMARKName=ZINC62794463,-7.64,decoy
decoys_06594_REMARKName=ZINC38547644,-7.29,decoy
decoys_06736_REMARKName=ZINC00719917,-8.48,decoy
decoys_03207_REMARKName=ZINC37199373,-8.78,decoy
decoys_04697_REMARKName=ZINC63573222,-8.33,decoy
decoys_06603_REMARKName=ZINC40744052,-7.2,decoy
decoys_05706_REMARKName=ZINC38986120,-8.38,decoy
decoys_01134_REMARKName=ZINC08844380,-7.14,decoy
decoys_02927_REMARKName=ZINC09319388,-8.74,decoy
decoys_03825_REMARKName=ZINC20230941,-6.48,decoy
decoys_05098_REMARKName=ZINC67584887,-8.37,decoy
decoys_06415_REMARKName=ZINC35908095,-8.56,decoy
decoys_02956_REMARKName=ZINC39469769,-9.55,decoy
decoys_05601_REMARKName=ZINC64093115,-7.95,decoy
decoys_04892_REMARKName=ZINC06569133,-4.1,decoy
decoys_06053_REMARKName=ZINC63375863,-8.96,decoy
decoys_04425_REMARKName=ZINC63386340,-8.07,decoy
decoys_04246_REMARKName=ZINC38612446,-9.91,decoy
decoys_00881_REMARKName=ZINC09232448,-7.88,decoy
decoys_01223_REMARKName=ZINC52809046,-6.63,decoy
decoys_02074_REMARKName=ZINC66981025,-8.21,decoy
decoys_02399_REMARKName=ZINC63383573,-9.26,decoy
actives_00116_REMARKName=CHEMBL448926,-11.28,active
decoys_06287_REMARKName=ZINC11501934,-8.82,decoy
decoys_01831_REMARKName=ZINC38051454,-5.43,decoy
decoys_04095_REMARKName=ZINC00052567,-6.61,decoy
decoys_03345_REMARKName=ZINC52813167,-7.02,decoy
decoys_02210_REMARKName=ZINC39468259,-11.47,decoy
decoys_02694_REMARKName=ZINC63213441,-7.9,decoy
decoys_02044_REMARKName=ZINC36330875,-8.4,decoy
decoys_01082_REMARKName=ZINC09325730,-10.11,decoy
decoys_02517_REMARKName=ZINC05343548,-7.33,decoy
decoys_02906_REMARKName=ZINC47549492,-8.99,decoy
decoys_02542_REMARKName=ZINC10355088,-8.18,decoy
decoys_01756_REMARKName=ZINC11235990,-8.99,decoy
decoys_01688_REMARKName=ZINC49601718,-7.54,decoy
decoys_04089_REMARKName=ZINC62101668,-6.7,decoy
decoys_04454_REMARKName=ZINC20569527,-9.88,decoy
decoys_05027_REMARKName=ZINC59467046,-7.22,decoy
decoys_01609_REMARKName=ZINC41773443,-8.85,decoy
decoys_06376_REMARKName=ZINC14931107,-8.25,decoy
decoys_04838_REMARKName=ZINC09348055,-9.12,decoy
decoys_01761_REMARKName=ZINC13660199,-6.04,decoy
decoys_01189_REMARKName=ZINC03171299,-10.14,decoy
decoys_06623_REMARKName=ZINC35481361,-8.65,decoy
decoys_06918_REMARKName=ZINC09275546,-9.2,decoy
decoys_05156_REMARKName=ZINC67389897,-8.36,decoy
decoys_01738_REMARKName=ZINC66864210,-8.21,decoy
decoys_00419_REMARKName=ZINC32889283,-8.18,decoy
decoys_05609_REMARKName=ZINC06501294,-7.32,decoy
decoys_06312_REMARKName=ZINC09015077,-7.35,decoy
decoys_06883_REMARKName=ZINC34748207,-8.89,decoy
decoys_03839_REMARKName=ZINC40313804,-7.36,decoy
decoys_00862_REMARKName=ZINC38974939,-10.26,decoy
decoys_01001_REMARKName=ZINC38046163,-8.12,decoy
decoys_01647_REMARKName=ZINC12473793,-7.52,decoy
decoys_00388_REMARKName=ZINC63333515,-7.88,decoy
decoys_01617_REMARKName=ZINC56206727,-10.38,decoy
decoys_05060_REMARKName=ZINC22063393,-8.52,decoy
decoys_02709_REMARKName=ZINC34784832,-6.1,decoy
decoys_06725_REMARKName=ZINC63375265,-7.6,decoy
decoys_06068_REMARKName=ZINC15675673,-9.04,decoy
decoys_01265_REMARKName=ZINC28650003,-9.75,decoy
decoys_05286_REMARKName=ZINC06684064,-8.21,decoy
decoys_01786_REMARKName=ZINC40172182,-8.59,decoy
decoys_02483_REMARKName=ZINC16619640,-8.09,decoy
decoys_05964_REMARKName=ZINC03011410,-7.67,decoy
decoys_00046_REMARKName=ZINC38726990,-10.28,decoy
decoys_02874_REMARKName=ZINC37040942,-8.2,decoy
decoys_06094_REMARKName=ZINC40561479,-10.35,decoy
decoys_05592_REMARKName=ZINC35288740,-7.76,decoy
decoys_06917_REMARKName=ZINC16920061,-9.06,decoy
decoys_02922_REMARKName=ZINC08453884,-8.81,decoy
decoys_01146_REMARKName=ZINC16665938,-10.12,decoy
decoys_04361_REMARKName=ZINC39763553,-9.4,decoy
decoys_00818_REMARKName=ZINC36498096,-6.27,decoy
decoys_04671_REMARKName=ZINC09346183,-7.73,decoy
decoys_06831_REMARKName=ZINC43193622,-5.9,decoy
decoys_05651_REMARKName=ZINC41779944,-6.6,decoy
decoys_05181_REMARKName=ZINC22515882,-9.81,decoy
decoys_00921_REMARKName=ZINC31155358,-6.67,decoy
decoys_01292_REMARKName=ZINC36029905,-8.96,decoy
decoys_00036_REMARKName=ZINC12756028,-7.97,decoy
decoys_00151_REMARKName=ZINC34869317,-8.58,decoy
decoys_02627_REMARKName=ZINC38683660,-9.56,decoy
decoys_02907_REMARKName=ZINC49087681,-7.98,decoy
decoys_03899_REMARKName=ZINC39631988,-8.9,decoy
decoys_01318_REMARKName=ZINC23471536,-11.1,decoy
decoys_04763_REMARKName=ZINC66952142,-9.21,decoy
decoys_00430_REMARKName=ZINC41545543,-9.01,decoy
decoys_06884_REMARKName=ZINC35525651,-8.13,decoy
decoys_00821_REMARKName=ZINC36539663,-7.65,decoy
decoys_00487_REMARKName=ZINC40823325,-6.85,decoy
decoys_00439_REMARKName=ZINC47966436,-8.61,decoy
decoys_05870_REMARKName=ZINC43698913,-8.01,decoy
decoys_02708_REMARKName=ZINC17128375,-6.23,decoy
decoys_02808_REMARKName=ZINC20126277,-8.13,decoy
decoys_05353_REMARKName=ZINC39655686,-9.19,decoy
decoys_03148_REMARKName=ZINC35010750,-6.86,decoy
decoys_06718_REMARKName=ZINC27531180,-10.29,decoy
actives_00056_REMARKName=CHEMBL388184,-9.81,active
decoys_03441_REMARKName=ZINC25059308,-7.9,decoy
decoys_04578_REMARKName=ZINC39677045,-7.92,decoy
decoys_02319_REMARKName=ZINC19287567,-7.88,decoy
decoys_02919_REMARKName=ZINC06898703,-8.77,decoy
decoys_05981_REMARKName=ZINC43526692,-9.81,decoy
decoys_03263_REMARKName=ZINC36813381,-6.89,decoy
decoys_01091_REMARKName=ZINC20347742,-8.84,decoy
decoys_01458_REMARKName=ZINC04744007,-8.37,decoy
decoys_01355_REMARKName=ZINC08254414,-10.22,decoy
decoys_05726_REMARKName=ZINC09109388,-7.93,decoy
decoys_05382_REMARKName=ZINC66499876,-8.77,decoy
decoys_06820_REMARKName=ZINC43193621,-6.07,decoy
decoys_02952_REMARKName=ZINC09187210,-7.82,decoy
decoys_00987_REMARKName=ZINC41023356,-6.83,decoy
decoys_00300_REMARKName=ZINC03524590,-9.32,decoy
decoys_01005_REMARKName=ZINC16957541,-6.43,decoy
decoys_01447_REMARKName=ZINC26116849,-10.29,decoy
decoys_02222_REMARKName=ZINC39675407,-8.57,decoy
decoys_00088_REMARKName=ZINC49597291,-8.67,decoy
decoys_04406_REMARKName=ZINC39708419,-8.8,decoy
decoys_04380_REMARKName=ZINC00809838,-7.09,decoy
decoys_03690_REMARKName=ZINC55888002,-7.99,decoy
decoys_06225_REMARKName=ZINC04533776,-8.36,decoy
decoys_04101_REMARKName=ZINC01404953,-8.31,decoy
decoys_06333_REMARKName=ZINC67292447,-8.65,decoy
decoys_00246_REMARKName=ZINC29037905,-8.5,decoy
actives_00186_REMARKName=CHEMBL259968,-10.91,active
decoys_00897_REMARKName=ZINC63708202,-11.04,decoy
actives_00017_REMARKName=CHEMBL598194,-8.69,active
decoys_06620_REMARKName=ZINC36227623,-6.78,decoy
decoys_00935_REMARKName=ZINC49175873,-8.04,decoy
decoys_01376_REMARKName=ZINC34829670,-9.56,decoy
actives_00156_REMARKName=CHEMBL407733,-11.52,active
decoys_04556_REMARKName=ZINC39635083,-9.34,decoy
decoys_01362_REMARKName=ZINC12202684,-8.91,decoy
decoys_05659_REMARKName=ZINC65742948,-7.71,decoy
decoys_02458_REMARKName=ZINC24875447,-9.63,decoy
decoys_01622_REMARKName=ZINC59879183,-9.3,decoy
decoys_01289_REMARKName=ZINC40426482,-8.83,decoy
decoys_05850_REMARKName=ZINC20834506,-8.0,decoy
decoys_00090_REMARKName=ZINC52587706,-8.56,decoy
decoys_04209_REMARKName=ZINC09949542,-9.01,decoy
decoys_05985_REMARKName=ZINC63375916,-11.8,decoy
decoys_04415_REMARKName=ZINC44713867,-7.86,decoy
decoys_01493_REMARKName=ZINC37867322,-11.41,decoy
decoys_03597_REMARKName=ZINC08247542,-8.48,decoy
decoys_05224_REMARKName=ZINC20616166,-8.75,decoy
decoys_01338_REMARKName=ZINC36648013,-11.28,decoy
decoys_03010_REMARKName=ZINC34686845,-9.89,decoy
decoys_06724_REMARKName=ZINC63374585,-10.29,decoy
decoys_00056_REMARKName=ZINC39736423,-8.52,decoy
decoys_03980_REMARKName=ZINC18006614,-8.08,decoy
decoys_01708_REMARKName=ZINC43086279,-7.91,decoy
decoys_03728_REMARKName=ZINC36612893,-6.26,decoy
decoys_02366_REMARKName=ZINC12497100,-8.29,decoy
decoys_03351_REMARKName=ZINC53125871,-8.17,decoy
decoys_06201_REMARKName=ZINC03007158,-9.85,decoy
decoys_02575_REMARKName=ZINC03012086,-8.61,decoy
decoys_04102_REMARKName=ZINC35738043,-6.06,decoy
decoys_00693_REMARKName=ZINC00881834,-8.01,decoy
decoys_00552_REMARKName=ZINC62595565,-7.04,decoy
decoys_02109_REMARKName=ZINC43287044,-6.66,decoy
decoys_05194_REMARKName=ZINC36202517,-9.38,decoy
decoys_05687_REMARKName=ZINC43145051,-8.15,decoy
decoys_06235_REMARKName=ZINC09033899,-9.04,decoy
decoys_06184_REMARKName=ZINC36390073,-9.33,decoy
actives_00146_REMARKName=CHEMBL180231,-10.59,active
decoys_03803_REMARKName=ZINC12535126,-7.89,decoy
decoys_00886_REMARKName=ZINC63314347,-8.02,decoy
decoys_04483_REMARKName=ZINC39996792,-9.72,decoy
decoys_00727_REMARKName=ZINC15957835,-9.13,decoy
decoys_04768_REMARKName=ZINC31173390,-7.67,decoy
decoys_05734_REMARKName=ZINC20465042,-5.62,decoy
decoys_00980_REMARKName=ZINC37246050,-6.69,decoy
decoys_06636_REMARKName=ZINC09672712,-9.65,decoy
decoys_03313_REMARKName=ZINC04031230,-8.37,decoy
decoys_06047_REMARKName=ZINC63140593,-8.1,decoy
decoys_01092_REMARKName=ZINC20701011,-8.17,decoy
decoys_00045_REMARKName=ZINC38726348,-8.6,decoy
decoys_06370_REMARKName=ZINC39618013,-7.92,decoy
decoys_01332_REMARKName=ZINC35938493,-10.29,decoy
decoys_04258_REMARKName=ZINC63784142,-9.65,decoy
decoys_00704_REMARKName=ZINC20060419,-8.88,decoy
decoys_00243_REMARKName=ZINC22090160,-8.55,decoy
decoys_04397_REMARKName=ZINC39631322,-7.44,decoy
decoys_03518_REMARKName=ZINC58900016,-6.21,decoy
decoys_06105_REMARKName=ZINC63374864,-9.29,decoy
decoys_01129_REMARKName=ZINC58961266,-9.49,decoy
decoys_02534_REMARKName=ZINC08835290,-12.33,decoy
decoys_04003_REMARKName=ZINC42036271,-6.63,decoy
decoys_03936_REMARKName=ZINC15707595,-10.3,decoy
decoys_06885_REMARKName=ZINC39421125,-8.83,decoy
decoys_01441_REMARKName=ZINC38651757,-9.42,decoy
decoys_06416_REMARKName=ZINC35938786,-9.12,decoy
decoys_06214_REMARKName=ZINC63514058,-8.72,decoy
decoys_05023_REMARKName=ZINC47550435,-7.69,decoy
decoys_04983_REMARKName=ZINC65374032,-8.63,decoy
decoys_06829_REMARKName=ZINC39490343,-10.57,decoy
decoys_05186_REMARKName=ZINC23548701,-9.83,decoy
decoys_02850_REMARKName=ZINC51169287,-6.85,decoy
decoys_03927_REMARKName=ZINC07434004,-8.32,decoy
decoys_02860_REMARKName=ZINC61367599,-6.86,decoy
decoys_05352_REMARKName=ZINC39550208,-8.05,decoy
decoys_00187_REMARKName=ZINC36752360,-7.29,decoy
decoys_06928_REMARKName=ZINC35063906,-8.8,decoy
decoys_06701_REMARKName=ZINC24814322,-9.41,decoy
decoys_01367_REMARKName=ZINC15135357,-8.52,decoy
decoys_02355_REMARKName=ZINC63746623,-9.05,decoy
decoys_02619_REMARKName=ZINC38651018,-8.12,decoy
decoys_03930_REMARKName=ZINC09629681,-8.6,decoy
decoys_05142_REMARKName=ZINC62506835,-7.53,decoy
decoys_06740_REMARKName=ZINC08965804,-8.88,decoy
decoys_05426_REMARKName=ZINC64886636,-8.37,decoy
decoys_04687_REMARKName=ZINC63262648,-9.24,decoy
decoys_01408_REMARKName=ZINC63491754,-8.22,decoy
decoys_04617_REMARKName=ZINC14276567,-9.71,decoy
decoys_02052_REMARKName=ZINC43746797,-7.62,decoy
decoys_00091_REMARKName=ZINC22589464,-9.27,decoy
decoys_03922_REMARKName=ZINC64801727,-8.65,decoy
decoys_04113_REMARKName=ZINC28649935,-10.6,decoy
decoys_03892_REMARKName=ZINC35877469,-6.85,decoy
decoys_02778_REMARKName=ZINC43363769,-6.58,decoy
decoys_00106_REMARKName=ZINC63633432,-10.3,decoy
decoys_05088_REMARKName=ZINC63336159,-10.09,decoy
actives_00176_REMARKName=CHEMBL402199,-10.22,active
decoys_02543_REMARKName=ZINC10266773,-10.66,decoy
decoys_00502_REMARKName=ZINC65609210,-8.51,decoy
decoys_06369_REMARKName=ZINC39510111,-7.76,decoy
decoys_06675_REMARKName=ZINC09429658,-8.92,decoy
decoys_05567_REMARKName=ZINC23300163,-8.41,decoy
decoys_02290_REMARKName=ZINC49301006,-8.96,decoy
decoys_03007_REMARKName=ZINC33960249,-9.4,decoy
decoys_00530_REMARKName=ZINC32605441,-8.9,decoy
decoys_01934_REMARKName=ZINC39623768,-9.1,decoy
decoys_02270_REMARKName=ZINC20522757,-8.78,decoy
decoys_05909_REMARKName=ZINC50169144,-8.34,decoy
decoys_02749_REMARKName=ZINC61406797,-7.47,decoy
decoys_03559_REMARKName=ZINC32125238,-9.11,decoy
decoys_00029_REMARKName=ZINC35093662,-8.32,decoy
decoys_04373_REMARKName=ZINC17043330,-7.61,decoy
decoys_02440_REMARKName=ZINC39482834,-10.14,decoy
decoys_06788_REMARKName=ZINC63375931,-9.85,decoy
decoys_00697_REMARKName=ZINC14018072,-8.38,decoy
decoys_01242_REMARKName=ZINC66233754,-7.67,decoy
decoys_00230_REMARKName=ZINC67649454,-7.53,decoy
decoys_01319_REMARKName=ZINC25149386,-11.25,decoy
decoys_03154_REMARKName=ZINC36888134,-6.17,decoy
decoys_06588_REMARKName=ZINC21584291,-10.35,decoy
decoys_01859_REMARKName=ZINC03289389,-8.89,decoy
decoys_00985_REMARKName=ZINC04644908,-5.71,decoy
decoys_03390_REMARKName=ZINC40679762,-7.03,decoy
decoys_06456_REMARKName=ZINC13100668,-10.3,decoy
decoys_03028_REMARKName=ZINC01901431,-9.71,decoy
decoys_04362_REMARKName=ZINC63289604,-8.19,decoy
decoys_03734_REMARKName=ZINC40760833,-9.62,decoy
decoys_04574_REMARKName=ZINC39671691,-8.39,decoy
decoys_05583_REMARKName=ZINC39638655,-9.25,decoy
decoys_00513_REMARKName=ZINC66174363,-8.83,decoy
decoys_03466_REMARKName=ZINC63213118,-8.49,decoy
decoys_05432_REMARKName=ZINC65771776,-8.6,decoy
actives_00016_REMARKName=CHEMBL603244,-8.23,active
decoys_05067_REMARKName=ZINC30500034,-8.72,decoy
decoys_06523_REMARKName=ZINC20206172,-9.67,decoy
decoys_06567_REMARKName=ZINC09408669,-10.09,decoy
decoys_03873_REMARKName=ZINC14924299,-8.23,decoy
decoys_04890_REMARKName=ZINC04349559,-7.87,decoy
decoys_06577_REMARKName=ZINC13728507,-9.56,decoy
decoys_02428_REMARKName=ZINC20155138,-10.96,decoy
decoys_01344_REMARKName=ZINC40014717,-10.36,decoy
decoys_02281_REMARKName=ZINC39776621,-7.45,decoy
decoys_02473_REMARKName=ZINC04821010,-5.45,decoy
decoys_03547_REMARKName=ZINC06970756,-8.45,decoy
decoys_00653_REMARKName=ZINC49441996,-7.72,decoy
decoys_05253_REMARKName=ZINC13109251,-8.66,decoy
decoys_04193_REMARKName=ZINC39977368,-9.56,decoy
decoys_02345_REMARKName=ZINC63479909,-8.65,decoy
decoys_01455_REMARKName=ZINC40901121,-9.5,decoy
decoys_03155_REMARKName=ZINC37141765,-6.73,decoy
decoys_04403_REMARKName=ZINC39693372,-7.93,decoy
decoys_04233_REMARKName=ZINC40629927,-8.76,decoy
decoys_01592_REMARKName=ZINC08624488,-8.24,decoy
decoys_01723_REMARKName=ZINC56153629,-7.75,decoy
decoys_04635_REMARKName=ZINC13097598,-9.89,decoy
decoys_01193_REMARKName=ZINC06660606,-8.4,decoy
decoys_04493_REMARKName=ZINC06187984,-7.57,decoy
decoys_03865_REMARKName=ZINC58949868,-8.3,decoy
decoys_00357_REMARKName=ZINC37063032,-7.59,decoy
decoys_01926_REMARKName=ZINC27351499,-7.54,decoy
decoys_06282_REMARKName=ZINC08799020,-9.7,decoy
decoys_02524_REMARKName=ZINC37006601,-9.17,decoy
decoys_02197_REMARKName=ZINC09407053,-9.22,decoy
decoys_04259_REMARKName=ZINC64380732,-9.25,decoy
decoys_06759_REMARKName=ZINC23483435,-8.77,decoy
decoys_03493_REMARKName=ZINC27753962,-6.99,decoy
actives_00143_REMARKName=CHEMBL226712,-8.47,active
decoys_02510_REMARKName=ZINC35375006,-8.1,decoy
decoys_02685_REMARKName=ZINC53114143,-7.13,decoy
decoys_00778_REMARKName=ZINC39912398,-9.09,decoy
actives_00108_REMARKName=CHEMBL253693,-10.73,active
decoys_04352_REMARKName=ZINC39685871,-7.24,decoy
decoys_02515_REMARKName=ZINC63351318,-7.33,decoy
decoys_03833_REMARKName=ZINC37333572,-7.72,decoy
decoys_03793_REMARKName=ZINC39684201,-8.66,decoy
decoys_04605_REMARKName=ZINC03065480,-10.28,decoy
decoys_03673_REMARKName=ZINC40734834,-7.05,decoy
decoys_05094_REMARKName=ZINC66402963,-7.63,decoy
decoys_03393_REMARKName=ZINC40757692,-7.05,decoy
decoys_00367_REMARKName=ZINC39514924,-8.8,decoy
decoys_06511_REMARKName=ZINC09092497,-10.89,decoy
decoys_02903_REMARKName=ZINC43291159,-7.63,decoy
decoys_05066_REMARKName=ZINC30500028,-8.17,decoy
decoys_04407_REMARKName=ZINC39709366,-8.98,decoy
decoys_05451_REMARKName=ZINC24215045,-9.47,decoy
decoys_06017_REMARKName=ZINC14977935,-8.23,decoy
decoys_02258_REMARKName=ZINC06250970,-9.12,decoy
decoys_06657_REMARKName=ZINC39662261,-10.19,decoy
decoys_05050_REMARKName=ZINC03585104,-9.22,decoy
decoys_00845_REMARKName=ZINC14159209,-9.4,decoy
decoys_00851_REMARKName=ZINC38965322,-8.67,decoy
decoys_03072_REMARKName=ZINC37511237,-11.06,decoy
decoys_02557_REMARKName=ZINC52019493,-5.66,decoy
decoys_05292_REMARKName=ZINC39951175,-7.75,decoy
decoys_06166_REMARKName=ZINC67624903,-8.15,decoy
decoys_05515_REMARKName=ZINC20835286,-9.86,decoy
decoys_06117_REMARKName=ZINC08253784,-8.21,decoy
decoys_03209_REMARKName=ZINC37620450,-7.45,decoy
decoys_06634_REMARKName=ZINC12497983,-9.61,decoy
decoys_01937_REMARKName=ZINC39658436,-8.69,decoy
decoys_00596_REMARKName=ZINC45101667,-8.24,decoy
decoys_04054_REMARKName=ZINC36157002,-6.18,decoy
decoys_05908_REMARKName=ZINC48395444,-9.06,decoy
decoys_01899_REMARKName=ZINC39992250,-8.7,decoy
decoys_03808_REMARKName=ZINC63686709,-9.54,decoy
decoys_05900_REMARKName=ZINC39683874,-8.08,decoy
decoys_02128_REMARKName=ZINC66925087,-6.91,decoy
decoys_00301_REMARKName=ZINC13639904,-8.38,decoy
actives_00058_REMARKName=CHEMBL388184,-9.71,active
decoys_00514_REMARKName=ZINC04717945,-8.15,decoy
decoys_01929_REMARKName=ZINC36207030,-9.18,decoy
decoys_06649_REMARKName=ZINC38751611,-8.99,decoy
decoys_06708_REMARKName=ZINC33937256,-10.38,decoy
decoys_06413_REMARKName=ZINC35523153,-9.98,decoy
decoys_06375_REMARKName=ZINC38550638,-9.04,decoy
decoys_02195_REMARKName=ZINC09331831,-11.0,decoy
decoys_03985_REMARKName=ZINC11982817,-5.88,decoy
decoys_01141_REMARKName=ZINC11666971,-6.87,decoy
decoys_01785_REMARKName=ZINC39007670,-8.65,decoy
actives_00112_REMARKName=CHEMBL599448,-9.32,active
decoys_00040_REMARKName=ZINC33812730,-7.39,decoy
decoys_01777_REMARKName=ZINC09491147,-7.84,decoy
decoys_01253_REMARKName=ZINC09391511,-9.86,decoy
decoys_06271_REMARKName=ZINC20393240,-8.76,decoy
decoys_01055_REMARKName=ZINC40688693,-8.57,decoy
decoys_06224_REMARKName=ZINC08296393,-9.14,decoy
decoys_02970_REMARKName=ZINC63165703,-10.65,decoy
decoys_01491_REMARKName=ZINC02500531,-8.35,decoy
decoys_03131_REMARKName=ZINC40812951,-9.73,decoy
