Ligand,Energy,Label
decoys_01299_REMARKName=ZINC08788458,-8.7,decoy
decoys_00773_REMARKName=ZINC38659770,-9.43,decoy
decoys_06482_REMARKName=ZINC36058010,-11.32,decoy
decoys_01572_REMARKName=ZINC28657929,-9.09,decoy
actives_00054_REMARKName=CHEMBL104264,-9.76,active
decoys_04810_REMARKName=ZINC43465494,-6.87,decoy
decoys_04623_REMARKName=ZINC19939979,-9.46,decoy
decoys_05899_REMARKName=ZINC38035591,-7.11,decoy
decoys_00898_REMARKName=ZINC63709560,-11.02,decoy
decoys_04204_REMARKName=ZINC35426957,-8.92,decoy
decoys_00609_REMARKName=ZINC15642948,-10.24,decoy
decoys_06145_REMARKName=ZINC46089650,-9.85,decoy
decoys_03694_REMARKName=ZINC61813708,-8.46,decoy
decoys_06151_REMARKName=ZINC62066502,-8.78,decoy
decoys_05493_REMARKName=ZINC67285674,-8.8,decoy
decoys_04560_REMARKName=ZINC39638636,-10.83,decoy
decoys_00284_REMARKName=ZINC64137022,-8.81,decoy
decoys_04842_REMARKName=ZINC24987502,-9.01,decoy
decoys_02982_REMARKName=ZINC01287340,-11.4,decoy
decoys_03914_REMARKName=ZINC04686003,-7.94,decoy
decoys_01621_REMARKName=ZINC44149422,-10.14,decoy
decoys_04714_REMARKName=ZINC04534215,-6.54,decoy
decoys_05591_REMARKName=ZINC01768216,-8.74,decoy
decoys_03708_REMARKName=ZINC02316650,-9.17,decoy
decoys_03611_REMARKName=ZINC39531901,-10.19,decoy
decoys_05680_REMARKName=ZINC12038999,-10.18,decoy
decoys_05692_REMARKName=ZINC44713652,-9.58,decoy
decoys_06762_REMARKName=ZINC33037332,-10.22,decoy
decoys_02334_REMARKName=ZINC38551111,-10.56,decoy
decoys_05522_REMARKName=ZINC28951809,-9.83,decoy
decoys_01280_REMARKName=ZINC12293584,-10.57,decoy
decoys_04778_REMARKName=ZINC08382547,-9.7,decoy
decoys_01079_REMARKName=ZINC65216898,-8.85,decoy
decoys_02341_REMARKName=ZINC15947261,-10.23,decoy
decoys_02177_REMARKName=ZINC15931382,-8.36,decoy
decoys_02567_REMARKName=ZINC40548620,-10.96,decoy
decoys_03359_REMARKName=ZINC59500961,-9.18,decoy
decoys_02062_REMARKName=ZINC62826950,-8.35,decoy
decoys_04270_REMARKName=ZINC08776578,-10.34,decoy
decoys_03920_REMARKName=ZINC64503445,-10.86,decoy
decoys_00049_REMARKName=ZINC36660277,-10.65,decoy
decoys_00908_REMARKName=ZINC04974279,-7.29,decoy
decoys_03588_REMARKName=ZINC65742873,-8.16,decoy
actives_00092_REMARKName=CHEMBL388739,-10.35,active
decoys_00981_REMARKName=ZINC18163797,-8.23,decoy
decoys_06065_REMARKName=ZINC34750193,-9.83,decoy
decoys_02010_REMARKName=ZINC49177083,-8.56,decoy
decoys_04218_REMARKName=ZINC23038605,-8.4,decoy
decoys_02766_REMARKName=ZINC37023372,-8.48,decoy
decoys_05750_REMARKName=ZINC33635749,-9.42,decoy
decoys_04366_REMARKName=ZINC63676506,-9.21,decoy
decoys_00139_REMARKName=ZINC34997560,-11.33,decoy
decoys_01124_REMARKName=ZINC09243649,-9.68,decoy
actives_00004_REMARKName=CHEMBL598013,-9.99,active
decoys_00455_REMARKName=ZINC04534281,-8.32,decoy
decoys_01990_REMARKName=ZINC43406925,-9.18,decoy
decoys_06091_REMARKName=ZINC39710801,-11.38,decoy
decoys_02631_REMARKName=ZINC40981155,-9.73,decoy
decoys_00860_REMARKName=ZINC38971821,-11.89,decoy
decoys_03264_REMARKName=ZINC37278086,-8.39,decoy
decoys_06531_REMARKName=ZINC00670764,-11.8,decoy
decoys_05385_REMARKName=ZINC15499937,-8.1,decoy
decoys_03778_REMARKName=ZINC18031041,-8.97,decoy
decoys_01029_REMARKName=ZINC28048965,-10.87,decoy
decoys_04691_REMARKName=ZINC15672432,-11.1,decoy
decoys_06280_REMARKName=ZINC67433515,-8.19,decoy
decoys_01446_REMARKName=ZINC43406841,-6.83,decoy
decoys_03358_REMARKName=ZINC64502627,-10.8,decoy
decoys_05404_REMARKName=ZINC56899579,-9.08,decoy
decoys_04624_REMARKName=ZINC13065048,-11.36,decoy
decoys_04110_REMARKName=ZINC37821146,-7.36,decoy
decoys_04337_REMARKName=ZINC06530519,-10.98,decoy
decoys_01404_REMARKName=ZINC63350669,-11.31,decoy
decoys_02182_REMARKName=ZINC52094699,-8.0,decoy
decoys_02965_REMARKName=ZINC41584997,-11.07,decoy
decoys_04163_REMARKName=ZINC27520974,-10.71,decoy
decoys_05408_REMARKName=ZINC60670571,-9.56,decoy
decoys_05663_REMARKName=ZINC09824381,-11.08,decoy
decoys_02742_REMARKName=ZINC56541014,-8.97,decoy
decoys_02913_REMARKName=ZINC12498030,-9.72,decoy
decoys_04214_REMARKName=ZINC19499318,-10.24,decoy
decoys_05881_REMARKName=ZINC13303572,-9.48,decoy
decoys_06204_REMARKName=ZINC44714544,-10.72,decoy
decoys_02740_REMARKName=ZINC52860386,-8.15,decoy
decoys_06642_REMARKName=ZINC20685190,-10.04,decoy
decoys_03045_REMARKName=ZINC13141795,-10.9,decoy
decoys_03729_REMARKName=ZINC08552275,-6.82,decoy
decoys_05995_REMARKName=ZINC63746547,-10.1,decoy
decoys_01813_REMARKName=ZINC35344329,-8.8,decoy
actives_00110_REMARKName=CHEMBL162,-8.43,active
decoys_04561_REMARKName=ZINC39638749,-10.71,decoy
decoys_05890_REMARKName=ZINC12542410,-8.92,decoy
decoys_05858_REMARKName=ZINC38545731,-9.25,decoy
decoys_06101_REMARKName=ZINC38971704,-10.56,decoy
decoys_05956_REMARKName=ZINC20696014,-11.6,decoy
decoys_03758_REMARKName=ZINC03845803,-11.1,decoy
decoys_04074_REMARKName=ZINC49729485,-8.0,decoy
decoys_05296_REMARKName=ZINC45410496,-8.13,decoy
decoys_06335_REMARKName=ZINC15731407,-11.23,decoy
decoys_04084_REMARKName=ZINC40453587,-7.17,decoy
decoys_04185_REMARKName=ZINC49721982,-9.52,decoy
decoys_04371_REMARKName=ZINC64600294,-9.58,decoy
decoys_06834_REMARKName=ZINC36028081,-9.92,decoy
decoys_01341_REMARKName=ZINC39707731,-11.57,decoy
decoys_04733_REMARKName=ZINC36532632,-7.09,decoy
decoys_02587_REMARKName=ZINC03329160,-11.37,decoy
decoys_01585_REMARKName=ZINC01754259,-9.47,decoy
decoys_05483_REMARKName=ZINC64097904,-8.88,decoy
decoys_01706_REMARKName=ZINC40760850,-8.21,decoy
decoys_03910_REMARKName=ZINC45896387,-8.7,decoy
decoys_02923_REMARKName=ZINC08762697,-11.15,decoy
decoys_01719_REMARKName=ZINC46751351,-8.28,decoy
decoys_00395_REMARKName=ZINC66908713,-8.0,decoy
decoys_06904_REMARKName=ZINC08817257,-11.16,decoy
decoys_04184_REMARKName=ZINC45947224,-9.6,decoy
decoys_03750_REMARKName=ZINC40777721,-9.71,decoy
decoys_06836_REMARKName=ZINC41584819,-9.66,decoy
decoys_00879_REMARKName=ZINC40633005,-8.08,decoy
decoys_01783_REMARKName=ZINC39000931,-9.43,decoy
decoys_05192_REMARKName=ZINC35674904,-11.22,decoy
decoys_03944_REMARKName=ZINC31042434,-9.53,decoy
decoys_02071_REMARKName=ZINC66634993,-8.99,decoy
decoys_02973_REMARKName=ZINC38965316,-11.87,decoy
decoys_04910_REMARKName=ZINC35653151,-5.54,decoy
decoys_03949_REMARKName=ZINC39632137,-9.46,decoy
decoys_02306_REMARKName=ZINC09542469,-10.71,decoy
decoys_01686_REMARKName=ZINC47872196,-8.81,decoy
decoys_03572_REMARKName=ZINC48891429,-8.35,decoy
decoys_03603_REMARKName=ZINC27396275,-8.5,decoy
decoys_03745_REMARKName=ZINC28868358,-10.24,decoy
decoys_04847_REMARKName=ZINC04275268,-10.09,decoy
decoys_04869_REMARKName=ZINC63641543,-8.02,decoy
decoys_02776_REMARKName=ZINC43107145,-7.89,decoy
decoys_00484_REMARKName=ZINC39557693,-9.74,decoy
decoys_01283_REMARKName=ZINC37603335,-10.38,decoy
decoys_01435_REMARKName=ZINC25680313,-8.85,decoy
decoys_02002_REMARKName=ZINC43410484,-9.04,decoy
decoys_03431_REMARKName=ZINC07912373,-10.33,decoy
decoys_04049_REMARKName=ZINC30769448,-6.9,decoy
decoys_03080_REMARKName=ZINC40917138,-10.35,decoy
decoys_04431_REMARKName=ZINC03846586,-8.42,decoy
decoys_01071_REMARKName=ZINC64716234,-11.26,decoy
decoys_03672_REMARKName=ZINC40672161,-8.82,decoy
decoys_02579_REMARKName=ZINC58848526,-10.96,decoy
decoys_05828_REMARKName=ZINC66115520,-8.19,decoy
decoys_01054_REMARKName=ZINC40392476,-8.55,decoy
decoys_00517_REMARKName=ZINC05685484,-8.28,decoy
decoys_03215_REMARKName=ZINC41631623,-9.29,decoy
decoys_06859_REMARKName=ZINC12498008,-11.73,decoy
decoys_04287_REMARKName=ZINC03830580,-7.94,decoy
decoys_03334_REMARKName=ZINC19409849,-7.32,decoy
decoys_03805_REMARKName=ZINC63281565,-10.36,decoy
decoys_02891_REMARKName=ZINC09369205,-10.21,decoy
decoys_06595_REMARKName=ZINC38547915,-10.5,decoy
decoys_00910_REMARKName=ZINC04221817,-10.05,decoy
decoys_05694_REMARKName=ZINC52909992,-10.23,decoy
decoys_03253_REMARKName=ZINC66244565,-9.13,decoy
decoys_00829_REMARKName=ZINC36586941,-10.1,decoy
decoys_06361_REMARKName=ZINC35337651,-10.95,decoy
decoys_05086_REMARKName=ZINC59578070,-9.43,decoy
decoys_06686_REMARKName=ZINC09846589,-11.93,decoy
decoys_06128_REMARKName=ZINC32561827,-10.09,decoy
decoys_01983_REMARKName=ZINC37712036,-6.94,decoy
decoys_04004_REMARKName=ZINC43515777,-6.82,decoy
decoys_02344_REMARKName=ZINC63372535,-12.33,decoy
decoys_01274_REMARKName=ZINC35646539,-9.92,decoy
decoys_05381_REMARKName=ZINC64890556,-10.13,decoy
decoys_04822_REMARKName=ZINC65740284,-7.73,decoy
decoys_06914_REMARKName=ZINC02638501,-8.85,decoy
decoys_05543_REMARKName=ZINC63117439,-11.43,decoy
decoys_04191_REMARKName=ZINC63270063,-8.9,decoy
decoys_00520_REMARKName=ZINC06583057,-9.1,decoy
decoys_02168_REMARKName=ZINC37519112,-8.35,decoy
decoys_03576_REMARKName=ZINC57380659,-9.8,decoy
decoys_05930_REMARKName=ZINC63175611,-8.95,decoy
decoys_04305_REMARKName=ZINC45258452,-10.52,decoy
decoys_01020_REMARKName=ZINC09542766,-10.72,decoy
decoys_01086_REMARKName=ZINC01438104,-10.92,decoy
decoys_02582_REMARKName=ZINC09124104,-10.29,decoy
decoys_05579_REMARKName=ZINC39607678,-9.95,decoy
decoys_05063_REMARKName=ZINC27356372,-10.41,decoy
decoys_06120_REMARKName=ZINC09472929,-9.89,decoy
decoys_05660_REMARKName=ZINC65748515,-9.07,decoy
decoys_06258_REMARKName=ZINC48026273,-9.51,decoy
decoys_04228_REMARKName=ZINC39519561,-10.5,decoy
decoys_06492_REMARKName=ZINC59170417,-11.95,decoy
decoys_06230_REMARKName=ZINC03345533,-10.21,decoy
decoys_03625_REMARKName=ZINC49554590,-8.06,decoy
decoys_04404_REMARKName=ZINC39693373,-8.56,decoy
decoys_00868_REMARKName=ZINC40337179,-7.65,decoy
actives_00020_REMARKName=CHEMBL404554,-13.09,active
decoys_01675_REMARKName=ZINC38185597,-7.81,decoy
decoys_05341_REMARKName=ZINC20465598,-7.69,decoy
decoys_01076_REMARKName=ZINC08833341,-11.49,decoy
decoys_00557_REMARKName=ZINC37739146,-6.54,decoy
decoys_04385_REMARKName=ZINC15548284,-10.66,decoy
decoys_04450_REMARKName=ZINC12880057,-10.93,decoy
decoys_01244_REMARKName=ZINC03007033,-10.5,decoy
decoys_02593_REMARKName=ZINC09674404,-10.18,decoy
decoys_01539_REMARKName=ZINC22833646,-10.55,decoy
decoys_05091_REMARKName=ZINC64066641,-10.51,decoy
decoys_06000_REMARKName=ZINC01206575,-11.13,decoy
decoys_06332_REMARKName=ZINC64143472,-11.03,decoy
decoys_05217_REMARKName=ZINC12636071,-10.39,decoy
decoys_06326_REMARKName=ZINC63572982,-9.42,decoy
decoys_02427_REMARKName=ZINC16685452,-11.95,decoy
decoys_04994_REMARKName=ZINC05119083,-6.09,decoy
decoys_06316_REMARKName=ZINC41586508,-10.77,decoy
decoys_03984_REMARKName=ZINC11730929,-6.76,decoy
decoys_02787_REMARKName=ZINC49529675,-8.64,decoy
decoys_02837_REMARKName=ZINC42315599,-9.25,decoy
decoys_01397_REMARKName=ZINC36648057,-10.55,decoy
decoys_06568_REMARKName=ZINC52566299,-11.07,decoy
decoys_00186_REMARKName=ZINC21800197,-9.02,decoy
decoys_01629_REMARKName=ZINC63888585,-9.13,decoy
decoys_04588_REMARKName=ZINC39691238,-10.98,decoy
decoys_02713_REMARKName=ZINC41585380,-10.84,decoy
decoys_04611_REMARKName=ZINC12572823,-10.67,decoy
decoys_03078_REMARKName=ZINC40906661,-11.34,decoy
decoys_00629_REMARKName=ZINC38050572,-8.44,decoy
decoys_02597_REMARKName=ZINC02342332,-10.32,decoy
decoys_02227_REMARKName=ZINC39675433,-9.23,decoy
decoys_00994_REMARKName=ZINC43760819,-7.57,decoy
decoys_05664_REMARKName=ZINC12882394,-10.39,decoy
decoys_05006_REMARKName=ZINC37039949,-8.24,decoy
decoys_01933_REMARKName=ZINC39542029,-8.85,decoy
decoys_03617_REMARKName=ZINC42529223,-7.81,decoy
decoys_01710_REMARKName=ZINC44557119,-8.6,decoy
decoys_05101_REMARKName=ZINC09424412,-10.94,decoy
decoys_04735_REMARKName=ZINC24228525,-9.36,decoy
decoys_02412_REMARKName=ZINC64518503,-10.88,decoy
decoys_02117_REMARKName=ZINC48845596,-9.29,decoy
decoys_02720_REMARKName=ZINC21814191,-7.26,decoy
decoys_02268_REMARKName=ZINC09319331,-9.69,decoy
decoys_04254_REMARKName=ZINC63425425,-8.67,decoy
decoys_00992_REMARKName=ZINC42691448,-8.06,decoy
decoys_04543_REMARKName=ZINC09914357,-9.26,decoy
decoys_04851_REMARKName=ZINC40687652,-9.02,decoy
decoys_01366_REMARKName=ZINC13776534,-10.47,decoy
decoys_02466_REMARKName=ZINC63472898,-10.54,decoy
decoys_06243_REMARKName=ZINC37627461,-7.83,decoy
decoys_06259_REMARKName=ZINC49227094,-8.01,decoy
decoys_06231_REMARKName=ZINC08789211,-10.02,decoy
decoys_01626_REMARKName=ZINC05158570,-9.25,decoy
decoys_03959_REMARKName=ZINC44713773,-10.74,decoy
decoys_03419_REMARKName=ZINC65529987,-9.96,decoy
actives_00147_REMARKName=CHEMBL253457,-11.9,active
decoys_02731_REMARKName=ZINC45654567,-10.15,decoy
decoys_00120_REMARKName=ZINC03104276,-9.34,decoy
decoys_03449_REMARKName=ZINC36628936,-9.59,decoy
decoys_01948_REMARKName=ZINC53603059,-9.06,decoy
decoys_01776_REMARKName=ZINC31154896,-8.32,decoy
decoys_03369_REMARKName=ZINC06232740,-9.73,decoy
decoys_00970_REMARKName=ZINC16136377,-6.89,decoy
decoys_00684_REMARKName=ZINC00674337,-9.06,decoy
decoys_03109_REMARKName=ZINC00838725,-10.17,decoy
decoys_03782_REMARKName=ZINC06017008,-10.77,decoy
decoys_05019_REMARKName=ZINC44254151,-6.87,decoy
decoys_00291_REMARKName=ZINC47970531,-10.46,decoy
decoys_02662_REMARKName=ZINC37813880,-7.52,decoy
decoys_02118_REMARKName=ZINC49203781,-8.2,decoy
decoys_02791_REMARKName=ZINC38974931,-12.45,decoy
actives_00062_REMARKName=CHEMBL228749,-10.74,active
decoys_04864_REMARKName=ZINC58213888,-8.64,decoy
decoys_02240_REMARKName=ZINC49488433,-10.89,decoy
decoys_06111_REMARKName=ZINC00626542,-8.22,decoy
decoys_04692_REMARKName=ZINC63571387,-9.48,decoy
decoys_04680_REMARKName=ZINC15351525,-10.7,decoy
decoys_06374_REMARKName=ZINC38551042,-10.94,decoy
decoys_02815_REMARKName=ZINC19866151,-7.81,decoy
decoys_03406_REMARKName=ZINC52906120,-8.34,decoy
decoys_03838_REMARKName=ZINC33413554,-5.81,decoy
decoys_06061_REMARKName=ZINC12450388,-11.01,decoy
decoys_00664_REMARKName=ZINC43285865,-8.88,decoy
decoys_03790_REMARKName=ZINC39656118,-9.54,decoy
decoys_03615_REMARKName=ZINC42445281,-7.68,decoy
decoys_03806_REMARKName=ZINC63386038,-10.22,decoy
decoys_05934_REMARKName=ZINC63518740,-9.9,decoy
decoys_02391_REMARKName=ZINC15351528,-10.46,decoy
decoys_04005_REMARKName=ZINC43515872,-7.22,decoy
decoys_06441_REMARKName=ZINC63139546,-10.48,decoy
decoys_02912_REMARKName=ZINC50032188,-7.17,decoy
decoys_02902_REMARKName=ZINC11667694,-10.46,decoy
decoys_00548_REMARKName=ZINC52502421,-9.17,decoy
decoys_02910_REMARKName=ZINC49564605,-9.56,decoy
decoys_05260_REMARKName=ZINC39945773,-12.84,decoy
decoys_01893_REMARKName=ZINC39658482,-9.97,decoy
decoys_04698_REMARKName=ZINC63573438,-8.81,decoy
decoys_04796_REMARKName=ZINC20922078,-9.87,decoy
decoys_00302_REMARKName=ZINC48095745,-9.31,decoy
decoys_04911_REMARKName=ZINC37530468,-8.02,decoy
decoys_06746_REMARKName=ZINC10751120,-10.29,decoy
decoys_05123_REMARKName=ZINC44010640,-9.21,decoy
decoys_05113_REMARKName=ZINC09527723,-11.6,decoy
decoys_05187_REMARKName=ZINC25383723,-10.32,decoy
decoys_00492_REMARKName=ZINC51068562,-8.36,decoy
actives_00102_REMARKName=CHEMBL228812,-9.72,active
decoys_03114_REMARKName=ZINC22370871,-10.13,decoy
decoys_01016_REMARKName=ZINC32821920,-6.27,decoy
decoys_03642_REMARKName=ZINC15479531,-9.54,decoy
decoys_04268_REMARKName=ZINC39330088,-10.95,decoy
decoys_06330_REMARKName=ZINC38966112,-11.66,decoy
decoys_02908_REMARKName=ZINC49153589,-8.25,decoy
decoys_02273_REMARKName=ZINC22077824,-11.12,decoy
decoys_00555_REMARKName=ZINC39958855,-9.18,decoy
decoys_06277_REMARKName=ZINC65474712,-9.55,decoy
decoys_00784_REMARKName=ZINC45222353,-11.71,decoy
decoys_00073_REMARKName=ZINC38576868,-10.6,decoy
decoys_00923_REMARKName=ZINC33416005,-6.42,decoy
decoys_03139_REMARKName=ZINC09145693,-10.29,decoy
decoys_03542_REMARKName=ZINC06645005,-9.72,decoy
decoys_05865_REMARKName=ZINC40757402,-9.75,decoy
decoys_03966_REMARKName=ZINC41650378,-9.27,decoy
decoys_00635_REMARKName=ZINC12292116,-9.32,decoy
decoys_04448_REMARKName=ZINC09359505,-12.94,decoy
decoys_06303_REMARKName=ZINC19890432,-9.79,decoy
decoys_05250_REMARKName=ZINC59170655,-10.65,decoy
actives_00159_REMARKName=CHEMBL383541,-10.01,active
decoys_06933_REMARKName=ZINC38546333,-11.0,decoy
decoys_01396_REMARKName=ZINC36648037,-10.07,decoy
decoys_05499_REMARKName=ZINC03427160,-8.57,decoy
decoys_01878_REMARKName=ZINC35382183,-8.03,decoy
decoys_03019_REMARKName=ZINC40014033,-9.54,decoy
decoys_00280_REMARKName=ZINC47964378,-8.74,decoy
decoys_04856_REMARKName=ZINC52066387,-10.17,decoy
decoys_00816_REMARKName=ZINC13408082,-5.05,decoy
decoys_04931_REMARKName=ZINC05005318,-8.06,decoy
decoys_03940_REMARKName=ZINC25518110,-9.59,decoy
decoys_03147_REMARKName=ZINC20133679,-8.13,decoy
decoys_04535_REMARKName=ZINC02375365,-11.33,decoy
decoys_04779_REMARKName=ZINC04349372,-7.24,decoy
decoys_00798_REMARKName=ZINC12484595,-11.01,decoy
decoys_02730_REMARKName=ZINC45650687,-8.66,decoy
decoys_00409_REMARKName=ZINC18196350,-8.71,decoy
decoys_02863_REMARKName=ZINC63062052,-8.3,decoy
decoys_02136_REMARKName=ZINC00269211,-9.52,decoy
decoys_03035_REMARKName=ZINC35642287,-9.28,decoy
decoys_03467_REMARKName=ZINC63533204,-8.93,decoy
decoys_01081_REMARKName=ZINC02377007,-11.37,decoy
decoys_05274_REMARKName=ZINC07844724,-10.12,decoy
decoys_04973_REMARKName=ZINC56898917,-9.58,decoy
decoys_03452_REMARKName=ZINC46347533,-6.92,decoy
decoys_03678_REMARKName=ZINC44438102,-8.54,decoy
decoys_00714_REMARKName=ZINC39584328,-10.35,decoy
decoys_01202_REMARKName=ZINC01624591,-7.74,decoy
decoys_04123_REMARKName=ZINC48347270,-8.82,decoy
decoys_06405_REMARKName=ZINC34829652,-10.83,decoy
decoys_00702_REMARKName=ZINC31934787,-10.44,decoy
decoys_03605_REMARKName=ZINC31958822,-9.21,decoy
decoys_04042_REMARKName=ZINC20076137,-6.74,decoy
decoys_02239_REMARKName=ZINC38740765,-11.26,decoy
decoys_03883_REMARKName=ZINC31001237,-9.32,decoy
decoys_02463_REMARKName=ZINC60343124,-10.87,decoy
decoys_01791_REMARKName=ZINC35148890,-8.97,decoy
decoys_03791_REMARKName=ZINC18180816,-11.64,decoy
decoys_04052_REMARKName=ZINC13999875,-8.17,decoy
decoys_04355_REMARKName=ZINC46735343,-10.3,decoy
decoys_06240_REMARKName=ZINC36353185,-7.73,decoy
decoys_01267_REMARKName=ZINC32914580,-12.27,decoy
decoys_02851_REMARKName=ZINC51169288,-8.05,decoy
decoys_03433_REMARKName=ZINC08119381,-10.66,decoy
decoys_05720_REMARKName=ZINC04337357,-8.41,decoy
decoys_03835_REMARKName=ZINC63375979,-10.96,decoy
decoys_01662_REMARKName=ZINC35274501,-7.53,decoy
decoys_06815_REMARKName=ZINC34735161,-9.63,decoy
decoys_00690_REMARKName=ZINC12462355,-10.55,decoy
decoys_06625_REMARKName=ZINC05086596,-9.44,decoy
decoys_06394_REMARKName=ZINC02857252,-11.38,decoy
decoys_06226_REMARKName=ZINC01733221,-6.74,decoy
decoys_00475_REMARKName=ZINC35645536,-9.34,decoy
decoys_06220_REMARKName=ZINC64480137,-10.33,decoy
decoys_05987_REMARKName=ZINC63383780,-10.46,decoy
decoys_00837_REMARKName=ZINC43746670,-9.84,decoy
decoys_05861_REMARKName=ZINC39855952,-9.41,decoy
decoys_01428_REMARKName=ZINC22824689,-12.64,decoy
actives_00105_REMARKName=CHEMBL596990,-7.95,active
decoys_04835_REMARKName=ZINC39560930,-11.3,decoy
decoys_05566_REMARKName=ZINC22913159,-10.76,decoy
decoys_00155_REMARKName=ZINC59170679,-9.84,decoy
decoys_01812_REMARKName=ZINC12394404,-6.41,decoy
decoys_02312_REMARKName=ZINC20765126,-10.16,decoy
decoys_03532_REMARKName=ZINC67266389,-9.53,decoy
decoys_06913_REMARKName=ZINC12149026,-9.72,decoy
decoys_02514_REMARKName=ZINC63289598,-9.65,decoy
decoys_04325_REMARKName=ZINC09009590,-9.98,decoy
decoys_02094_REMARKName=ZINC40776841,-7.9,decoy
decoys_00691_REMARKName=ZINC31947084,-8.68,decoy
decoys_01048_REMARKName=ZINC39466506,-11.6,decoy
decoys_00761_REMARKName=ZINC21241700,-9.79,decoy
decoys_05213_REMARKName=ZINC35559336,-11.01,decoy
decoys_00523_REMARKName=ZINC04598688,-9.43,decoy
decoys_01165_REMARKName=ZINC13865100,-10.05,decoy
decoys_01821_REMARKName=ZINC35776085,-5.72,decoy
decoys_04395_REMARKName=ZINC39352528,-11.82,decoy
decoys_03565_REMARKName=ZINC42399276,-9.15,decoy
decoys_00365_REMARKName=ZINC38970785,-8.69,decoy
actives_00100_REMARKName=CHEMBL228812,-10.11,active
decoys_02539_REMARKName=ZINC09905532,-9.96,decoy
decoys_03323_REMARKName=ZINC63375992,-10.55,decoy
decoys_00676_REMARKName=ZINC65406643,-9.25,decoy
decoys_01089_REMARKName=ZINC20347541,-11.18,decoy
decoys_05289_REMARKName=ZINC39916294,-8.25,decoy
decoys_01234_REMARKName=ZINC58393372,-7.55,decoy
decoys_01577_REMARKName=ZINC03840107,-10.6,decoy
decoys_03476_REMARKName=ZINC65589307,-8.45,decoy
decoys_03649_REMARKName=ZINC12372796,-9.07,decoy
decoys_05448_REMARKName=ZINC16927259,-9.65,decoy
decoys_02311_REMARKName=ZINC16633236,-10.52,decoy
decoys_03084_REMARKName=ZINC08493459,-11.76,decoy
decoys_04751_REMARKName=ZINC54616673,-10.2,decoy
decoys_01026_REMARKName=ZINC20763345,-10.3,decoy
decoys_06661_REMARKName=ZINC39665690,-9.56,decoy
decoys_03917_REMARKName=ZINC64064515,-11.38,decoy
decoys_05201_REMARKName=ZINC02258763,-9.79,decoy
decoys_05313_REMARKName=ZINC64164060,-8.76,decoy
decoys_00064_REMARKName=ZINC02624278,-9.61,decoy
decoys_00952_REMARKName=ZINC36645746,-7.51,decoy
actives_00060_REMARKName=CHEMBL228749,-10.23,active
decoys_02721_REMARKName=ZINC38789784,-8.65,decoy
decoys_02744_REMARKName=ZINC19962535,-8.61,decoy
decoys_06170_REMARKName=ZINC08920937,-11.5,decoy
decoys_00553_REMARKName=ZINC62642128,-9.21,decoy
decoys_02000_REMARKName=ZINC48142178,-9.61,decoy
decoys_01157_REMARKName=ZINC23751421,-9.46,decoy
decoys_02225_REMARKName=ZINC61857006,-8.72,decoy
decoys_01436_REMARKName=ZINC38649574,-10.26,decoy
decoys_04053_REMARKName=ZINC35786729,-6.47,decoy
decoys_05043_REMARKName=ZINC61809826,-7.44,decoy
decoys_00263_REMARKName=ZINC43976288,-9.19,decoy
decoys_01296_REMARKName=ZINC63362578,-10.0,decoy
decoys_00141_REMARKName=ZINC35174039,-9.84,decoy
decoys_04069_REMARKName=ZINC43425014,-5.74,decoy
decoys_06483_REMARKName=ZINC22610606,-11.72,decoy
decoys_01836_REMARKName=ZINC39098771,-6.3,decoy
decoys_03340_REMARKName=ZINC49514627,-7.97,decoy
decoys_02007_REMARKName=ZINC52094689,-8.18,decoy
decoys_01505_REMARKName=ZINC41584194,-9.69,decoy
decoys_01645_REMARKName=ZINC12358938,-5.33,decoy
decoys_04135_REMARKName=ZINC34750220,-9.55,decoy
decoys_00537_REMARKName=ZINC41070167,-8.33,decoy
decoys_01045_REMARKName=ZINC38806208,-9.4,decoy
decoys_05983_REMARKName=ZINC63375246,-10.17,decoy
decoys_04510_REMARKName=ZINC03477722,-10.68,decoy
decoys_01461_REMARKName=ZINC54616682,-9.92,decoy
decoys_04507_REMARKName=ZINC34785179,-9.84,decoy
decoys_05351_REMARKName=ZINC39550207,-8.18,decoy
decoys_00267_REMARKName=ZINC53778492,-9.03,decoy
decoys_04997_REMARKName=ZINC20922447,-8.33,decoy
decoys_05710_REMARKName=ZINC64376010,-9.55,decoy
decoys_01644_REMARKName=ZINC10658655,-10.12,decoy
decoys_05945_REMARKName=ZINC08448852,-10.83,decoy
decoys_02449_REMARKName=ZINC39695857,-11.21,decoy
decoys_00034_REMARKName=ZINC36507495,-11.76,decoy
decoys_05277_REMARKName=ZINC12917290,-8.07,decoy
decoys_00594_REMARKName=ZINC41630465,-9.4,decoy
decoys_00982_REMARKName=ZINC37556327,-7.21,decoy
decoys_00071_REMARKName=ZINC22263984,-8.83,decoy
decoys_06104_REMARKName=ZINC63373469,-10.27,decoy
decoys_00585_REMARKName=ZINC39006609,-9.93,decoy
decoys_00363_REMARKName=ZINC12661408,-8.39,decoy
decoys_00752_REMARKName=ZINC14479343,-10.39,decoy
decoys_00855_REMARKName=ZINC38965847,-11.35,decoy
decoys_06208_REMARKName=ZINC49539685,-9.79,decoy
decoys_01320_REMARKName=ZINC27529107,-10.59,decoy
decoys_05128_REMARKName=ZINC45437276,-7.83,decoy
decoys_04833_REMARKName=ZINC08917883,-9.5,decoy
decoys_02525_REMARKName=ZINC67095767,-10.18,decoy
